geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
20911,rio de janeiro,RJ,-22.89547528,-43.24323972
20910,rio de janeiro,RJ,-22.89978276,-43.2285347
20941,rio de janeiro,RJ,-22.90852761,-43.22049454
20950,rio de janeiro,RJ,-22.90344079,-43.25796388
20931,rio de janeiro,RJ,-22.87627009,-43.21292593
20961,rio de janeiro,RJ,-22.9004465,-43.26177234
20970,rio de janeiro,RJ,-22.89888637,-43.26086057
20975,rio de janeiro,RJ,-22.89533082,-43.25025491
20960,rio de janeiro,RJ,-22.90128679,-43.24464853
20943,rio de janeiro,RJ,-22.90884861,-43.23332674
20973,rio de janeiro,RJ,-22.8691724,-43.66239622
20932,rio de janeiro,RJ,-22.85332249,-43.3973601
20972,rio de janeiro,RJ,-22.88752904,-43.25936902
21051,rio de janeiro,RJ,-22.87413919,-43.26416395
21041,rio de janeiro,RJ,-22.86881073,-43.24966259
21031,rio de janeiro,RJ,-22.84488322,-43.25879683
21011,rio de janeiro,RJ,-22.82462517,-43.28779784
21021,rio de janeiro,RJ,-22.84545803,-43.26412145
21060,rio de janeiro,RJ,-22.86491138,-43.25642011
21050,rio de janeiro,RJ,-22.86983987,-43.2601762
21040,rio de janeiro,RJ,-22.85162121,-43.25132809
21020,rio de janeiro,RJ,-22.83010678,-43.27754867
21042,rio de janeiro,RJ,-22.98570374,-43.1903985
21061,rio de janeiro,RJ,-22.86989033,-43.26506321
21046,rio de janeiro,RJ,-22.86702243,-43.23613114
21073,rio de janeiro,RJ,-22.84861761,-43.2696667
21030,rio de janeiro,RJ,-22.8421395,-43.24998375
21032,"rio de janeiro, rio de janeiro, brasil",RJ,-22.85777881,-43.25262574
21070,rio de janeiro,RJ,-22.84727503,-43.27388797
21032,rio de janeiro,RJ,-22.86411006,-43.25436613
21012,rio de janeiro,RJ,-22.82552076,-43.27774613
21044,rio de janeiro,RJ,-22.85573913,-43.24139402
21010,rio de janeiro,RJ,-22.81177724,-43.29909369
21072,rio de janeiro,RJ,-22.84810284,-43.28457781
21043,rio de janeiro,RJ,-22.87604307,-43.41030524
21071,rio de janeiro,RJ,-22.85087764,-43.27772721
21065,rio de janeiro,RJ,-22.87514004,-43.41383054
21250,rio de janeiro,RJ,-22.82696575,-43.30858851
21235,rio de janeiro,RJ,-22.83586646,-43.32216213
21210,rio de janeiro,RJ,-22.84229028,-43.29762071
21231,rio de janeiro,RJ,-22.83201535,-43.32023388
21221,rio de janeiro,RJ,-22.84519498,-43.30289928
21240,rio de janeiro,RJ,-22.81037884,-43.3224109
21230,rio de janeiro,RJ,-22.82320811,-43.32141147
21241,rio de janeiro,RJ,-22.80544305,-43.31088715
21215,rio de janeiro,RJ,-22.83452028,-43.30055459
21220,rio de janeiro,RJ,-22.85673089,-43.30517849
21211,rio de janeiro,RJ,-22.83856125,-43.31099237
21200,rio de janeiro,RJ,-22.85347704,-43.30393766
21236,rio de janeiro,RJ,-22.83089713,-43.31430151
21360,rio de janeiro,RJ,-22.86757623,-43.33088897
21331,rio de janeiro,RJ,-22.86812524,-43.36551686
21330,rio de janeiro,RJ,-22.88071189,-43.3714851
21341,rio de janeiro,RJ,-22.88641096,-43.35086603
21321,rio de janeiro,RJ,-22.88688294,-43.36575005
21351,rio de janeiro,RJ,-22.86800824,-43.3445894
21381,rio de janeiro,RJ,-22.87847694,-43.31517005
21371,rio de janeiro,RJ,-22.84559561,-43.33790705
21311,rio de janeiro,RJ,-22.89582097,-43.3227931
21361,rio de janeiro,RJ,-22.85506658,-43.33105777
21320,rio de janeiro,RJ,-22.88587261,-43.34219064
21310,rio de janeiro,RJ,-22.88103165,-43.33742186
21380,rio de janeiro,RJ,-22.8847459,-43.31832426
21370,rio de janeiro,RJ,-22.8754705,-43.32412982
21350,rio de janeiro,RJ,-22.87561472,-43.32926369
21340,rio de janeiro,RJ,-22.8747178,-43.34818802
21341,rj,RJ,-22.87498734,-43.35283899
21440,rio de janeiro,RJ,-22.8626453,-43.25392423
21535,rio de janeiro,RJ,-22.8165237,-43.34279616
21530,rio de janeiro,RJ,-22.82637028,-43.355006
21510,rio de janeiro,RJ,-22.83126886,-43.3481604
21511,rio de janeiro,RJ,-22.83547058,-43.35969242
21520,rio de janeiro,RJ,-22.80955038,-43.36555617
21550,rio de janeiro,RJ,-22.85542528,-43.36708926
21531,rio de janeiro,RJ,-22.82586977,-43.34591364
21555,rio de janeiro,RJ,-22.85210783,-43.35863842
21545,rio de janeiro,RJ,-22.83891259,-43.34313234
21515,rio de janeiro,RJ,-22.8325908,-43.35462276
21521,rio de janeiro,RJ,-22.81528393,-43.35568193
21540,rio de janeiro,RJ,-22.85041727,-43.33748268
21512,rio de janeiro,RJ,-22.81913686,-43.36931424
21532,rio de janeiro,RJ,-22.81926382,-43.36129326
21557,rio de janeiro,RJ,-22.85608811,-43.37696536
21525,rio de janeiro,RJ,-22.80774537,-43.36221524
21550,rio de janeiro,AC,-22.85786143,-43.35261269
21640,rio de janeiro,RJ,-22.8361349,-43.39469151
21670,rio de janeiro,RJ,-22.84918367,-43.37790772
21635,rio de janeiro,RJ,-22.82919385,-43.40828671
21615,rio de janeiro,RJ,-22.86779731,-43.40573075
21655,rio de janeiro,RJ,-22.8164085,-43.3777266
21645,rio de janeiro,RJ,-22.81991337,-43.39562996
21620,rio de janeiro,RJ,-22.84488578,-43.40245908
21660,rio de janeiro,RJ,-22.84298659,-43.37442677
21610,rio de janeiro,RJ,-22.86330898,-43.37476397
21675,rio de janeiro,RJ,-22.84256012,-43.36598499
21625,rio de janeiro,RJ,-22.88275076,-43.52346428
21650,rio de janeiro,RJ,-22.81475487,-43.37214258
21630,rio de janeiro,RJ,-22.82515726,-43.41502211
21616,rio de janeiro,RJ,-22.84919023,-43.3966139
21665,rio de janeiro,RJ,-22.82804807,-43.37464654
21775,rio de janeiro,RJ,-22.89147894,-43.44853639
21730,rio de janeiro,RJ,-22.86581659,-43.43587259
21755,rio de janeiro,RJ,-22.88581778,-43.42424709
21760,rio de janeiro,RJ,-22.88883555,-43.41525291
21710,rio de janeiro,RJ,-22.87891051,-43.42528384
21735,rio de janeiro,RJ,-22.86893828,-43.43315995
21750,rio de janeiro,RJ,-22.87149934,-43.41181417
21715,rio de janeiro,RJ,-22.87815152,-43.44464292
21725,rio de janeiro,RJ,-22.8564855,-43.45146675
21746,rio de janeiro,RJ,-22.87944595,-43.40400667
21765,rio de janeiro,RJ,-22.88801519,-43.42435918
21770,rio de janeiro,RJ,-22.88701009,-43.43703954
21720,rio de janeiro,RJ,-22.8675729,-43.44040527
21741,rio de janeiro,RJ,-22.88878875,-43.39092737
21745,rio de janeiro,RJ,-22.88747655,-43.41290059
21721,rio de janeiro,RJ,-22.87709846,-42.98639206
21740,rio de janeiro,RJ,-22.886464,-43.37710933
21785,rio de janeiro,RJ,-22.87210492,-43.45521365
21832,rio de janeiro,RJ,-22.88305112,-43.48892611
21862,rio de janeiro,RJ,-22.86269661,-43.468371
21810,rio de janeiro,RJ,-22.8863425,-43.46205222
21842,rio de janeiro,RJ,-22.87319492,-43.48006368
21850,rio de janeiro,RJ,-22.85916746,-43.49062329
21843,rio de janeiro,RJ,-22.87051109,-43.49528824
21831,rio de janeiro,RJ,-22.88998045,-43.4877113
21865,rio de janeiro,RJ,-22.84713622,-43.46362303
21830,rio de janeiro,RJ,-22.87786945,-43.48459216
21870,rio de janeiro,RJ,-22.87130753,-43.4523544
21820,rio de janeiro,RJ,-22.88108747,-43.47100325
21840,rio de janeiro,RJ,-22.8745985,-43.477731
21815,rio de janeiro,RJ,-22.88703541,-43.46466267
21860,rio de janeiro,RJ,-22.86046215,-43.51125669
21852,rio de janeiro,RJ,-22.86040706,-43.49028894
21833,rio de janeiro,RJ,-22.88501483,-43.49889909
21864,rio de janeiro,RJ,-22.85239604,-43.45962175
21853,rio de janeiro,RJ,-22.86908833,-43.50623231
21875,rio de janeiro,RJ,-22.86493856,-43.45447617
21863,rio de janeiro,RJ,-22.84448192,-43.46890001
21866,rio de janeiro,RJ,-22.88751949,-43.63657097
21825,rio de janeiro,RJ,-22.8921174,-43.47562901
21854,rio de janeiro,RJ,-22.85154937,-43.48436923
21845,rio de janeiro,RJ,-22.87448891,-43.45268367
21940,rio de janeiro,RJ,-22.81745334,-43.20159023
21931,rio de janeiro,RJ,-22.80577618,-43.20393518
21911,rio de janeiro,RJ,-22.79004277,-43.17825079
21921,rio de janeiro,RJ,-22.80845494,-43.18765928
21941,rio de janeiro,RJ,-22.86933516,-43.219928
21930,rio de janeiro,RJ,-22.81978954,-43.17725114
21920,rio de janeiro,RJ,-22.79448671,-43.1990188
21932,rio de janeiro,RJ,-22.88944884,-43.28518885
21910,rio de janeiro,RJ,-22.79440083,-43.17502951
21922,rio de janeiro,RJ,-22.85403902,-43.49357363
21950,rio de janeiro,RJ,-22.90283435,-43.26361256
22081,rio de janeiro,RJ,-22.98603795,-43.19247514
22050,rio de janeiro,RJ,-22.9718024,-43.18744649
22040,rio de janeiro,RJ,-22.96700369,-43.18314577
22071,rio de janeiro,RJ,-22.97891413,-43.1904352
22030,rio de janeiro,RJ,-22.96821905,-43.18823674
22021,rio de janeiro,RJ,-22.96461688,-43.17706729
22051,rio de janeiro,RJ,-22.97249675,-43.18950775
22041,rio de janeiro,RJ,-22.96839491,-43.18999951
22080,rio de janeiro,RJ,-22.98683087,-43.19030364
22031,rio de janeiro,RJ,-22.96616144,-43.18753953
22020,rio de janeiro,RJ,-22.96601267,-43.1783093
22010,rio de janeiro,RJ,-22.96207998,-43.16797619
22060,rio de janeiro,RJ,-22.97393968,-43.19017578
22061,rio de janeiro,RJ,-22.97590551,-43.18963172
22011,rio de janeiro,RJ,-22.96251135,-43.17640772
22070,rio de janeiro,RJ,-22.98424196,-43.19056825
22003,rio de janeiro,RJ,-22.91094506,-43.17286623
22230,rio de janeiro,RJ,-22.93781597,-43.17619884
22280,rio de janeiro,RJ,-22.95092271,-43.1873952
22210,rio de janeiro,RJ,-22.92711498,-43.17362973
22250,rio de janeiro,RJ,-22.93851802,-43.1761954
22240,rio de janeiro,RJ,-22.93125598,-43.17881321
22211,rio de janeiro,RJ,-22.92437963,-43.17873632
22290,rio de janeiro,RJ,-22.95485929,-43.1809171
22270,rio de janeiro,RJ,-22.95379584,-43.18465491
22221,rio de janeiro,RJ,-22.93150834,-43.18179399
22271,rio de janeiro,RJ,-22.95900278,-43.19837475
22231,rio de janeiro,RJ,-22.93276756,-43.17834623
22251,rio de janeiro,RJ,-22.94517546,-43.18674295
22261,rio de janeiro,RJ,-22.95549,-43.20057988
22245,rio de janeiro,RJ,-22.94204513,-43.19237373
22281,rio de janeiro,RJ,-22.95775628,-43.19249264
22291,rio de janeiro,RJ,-22.81859544,-43.27322501
22260,rio de janeiro,RJ,-22.94914024,-43.18906779
22220,rio de janeiro,RJ,-22.93311464,-43.17537799
22241,rio de janeiro,RJ,-22.9382774,-43.19559826
22283,rio de janeiro,RJ,-22.95615056,-43.19212235
22260,rio janeiro,RJ,-22.94937256,-43.18531223
22252,rio de janeiro,RJ,-22.94380123,-43.18424635
22451,rio de janeiro,RJ,-22.9782362,-43.23727808
22411,rio de janeiro,RJ,-22.98123151,-43.20143112
22461,rio de janeiro,RJ,-22.96070967,-43.21395847
22420,rio de janeiro,RJ,-22.98484845,-43.20073415
22410,rio de janeiro,RJ,-22.98474248,-43.19586487
22440,rio de janeiro,RJ,-22.98710681,-43.227497
22471,rio de janeiro,RJ,-22.96664515,-43.20283416
22450,rio de janeiro,RJ,-22.99399657,-43.23396766
22441,rio de janeiro,RJ,-22.98357681,-43.22072313
22430,rio de janeiro,RJ,-22.98386326,-43.21581053
22421,rio de janeiro,RJ,-22.98235859,-43.2099488
22470,rio de janeiro,RJ,-22.96555273,-43.21627833
22460,rio de janeiro,RJ,-22.96587725,-43.21897584
22431,rio de janeiro,RJ,-22.98193587,-43.22428066
22453,rio de janeiro,RJ,-22.97846916,-43.23383337
22473,rio de janeiro,RJ,-22.93101854,-43.35047496
22452,rio de janeiro,RJ,-23.01849995,-43.48445972
22620,rio de janeiro,RJ,-23.01333894,-43.30183519
22640,rio de janeiro,RJ,-23.0037362,-43.32184117
22631,rio de janeiro,RJ,-23.00430869,-43.32450784
22610,rio de janeiro,RJ,-22.99920563,-43.27225099
22621,rio de janeiro,RJ,-23.01373316,-43.3115389
22630,rio de janeiro,RJ,-23.010699,-43.33245982
22641,rio de janeiro,RJ,-22.98817302,-43.30494659
22611,rio de janeiro,RJ,-23.00489868,-43.29628883
22600,rio de janeiro,RJ,-22.96346519,-43.21682882
22793,rio de janeiro,RJ,-23.00927096,-43.42940928
22775,rio de janeiro,RJ,-22.97295652,-43.39706328
22790,rio de janeiro,RJ,-23.01133469,-43.45025642
22720,rio de janeiro,RJ,-22.91939624,-43.38705153
22783,rio de janeiro,RJ,-22.99280668,-43.44828652
22745,rio de janeiro,RJ,-22.93637814,-43.32533728
22730,rio de janeiro,RJ,-22.91962372,-43.37064603
22735,rio de janeiro,RJ,-22.92013401,-43.3603189
22770,rio de janeiro,RJ,-22.93862839,-43.36065294
22750,rio de janeiro,RJ,-22.94765411,-43.33860616
22753,rio de janeiro,RJ,-22.97938068,-43.33276513
22740,rio de janeiro,RJ,-22.92587509,-43.3691359
22723,rio de janeiro,RJ,-22.91512665,-43.40987975
22713,rio de janeiro,RJ,-22.93092708,-43.38498565
22763,rio de janeiro,RJ,-22.94921735,-43.35077284
22795,rio de janeiro,RJ,-23.02604473,-43.46104142
22785,rio de janeiro,RJ,-22.9755203,-43.48436102
22760,rio de janeiro,RJ,-22.94491421,-43.34638346
22710,rio de janeiro,RJ,-22.93308423,-43.36663107
22755,rio de janeiro,RJ,-22.95367724,-43.33446564
22743,rio de janeiro,RJ,-22.9334797,-43.35014991
22733,rio de janeiro,RJ,-22.90805541,-43.36507657
22715,rio de janeiro,RJ,-22.92086017,-43.38858678
22725,rio de janeiro,RJ,-22.91229405,-43.38219808
22780,rio de janeiro,RJ,-22.96308887,-43.4020243
22765,rio de janeiro,RJ,-22.95634609,-43.34674647
22773,rio de janeiro,RJ,-22.9512456,-43.35927141
22776,rio de janeiro,RJ,-22.98886264,-43.35808212
22711,rio de janeiro,RJ,-22.95209653,-43.39272295
22772,rio de janeiro,RJ,-22.94833608,-43.36125986
22778,rio de janeiro,RJ,-22.93935898,-43.37118565
23075,rio de janeiro,RJ,-22.88236911,-43.56762626
23094,rio de janeiro,RJ,-22.8702148,-43.50911415
23031,rio de janeiro,RJ,-22.95768738,-43.60505797
23052,rio de janeiro,RJ,-22.90499618,-43.54317001
23058,rio de janeiro,RJ,-22.91943783,-43.61948315
23040,rio de janeiro,RJ,-22.92019317,-43.54930227
23036,rio de janeiro,RJ,-22.94478296,-43.57233194
23066,rio de janeiro,RJ,-22.88350072,-43.62784934
23076,rio de janeiro,RJ,-22.87822791,-43.57731414
23060,rio de janeiro,RJ,-22.89838745,-43.61308367
23097,rio de janeiro,RJ,-22.85199,-43.537041
23095,rio de janeiro,RJ,-22.87620898,-43.56012204
23092,rio de janeiro,RJ,-22.86943484,-43.55443024
23025,rio de janeiro,RJ,-23.00414104,-43.62969052
23020,rio de janeiro,RJ,-23.05177559,-43.5538238
23032,rio de janeiro,RJ,-22.97326022,-43.64242747
23073,rio de janeiro,RJ,-22.88771212,-43.58654173
23028,rio de janeiro,RJ,-22.97965354,-43.66396837
23061,rio de janeiro,RJ,-22.90180015,-43.61728065
23047,rio de janeiro,RJ,-22.92744345,-43.5653326
23064,rio de janeiro,RJ,-22.90272538,-43.59206905
23085,rio de janeiro,RJ,-22.88854617,-43.53316741
23062,rio de janeiro,RJ,-22.90648945,-43.60277468
23065,rio de janeiro,RJ,-22.87157095,-43.63062006
23087,rio de janeiro,RJ,-22.88274751,-43.5519722
23067,rio de janeiro,RJ,-22.8828159,-43.61443211
23013,rio de janeiro,RJ,-22.9016008,-43.54808308
23071,rio de janeiro,RJ,-22.8982751,-43.57991583
23080,rio de janeiro,RJ,-22.90005591,-43.56304347
23050,rio de janeiro,RJ,-22.90616245,-43.56901476
23055,rio de janeiro,RJ,-22.91670267,-43.57893968
23030,rio de janeiro,RJ,-22.955304,-43.5820265
23033,rio de janeiro,RJ,-22.9579857,-43.60671709
23017,rio de janeiro,RJ,-22.91554,-43.54234
23070,rio de janeiro,RJ,-22.88712561,-43.59933517
23035,rio de janeiro,RJ,-22.94890612,-43.59927652
23098,rio de janeiro,RJ,-22.8712207,-43.50802174
23010,rio de janeiro,RJ,-22.87424066,-43.49141941
23045,rio de janeiro,RJ,-22.91506171,-43.55265523
23056,rio de janeiro,RJ,-22.9167632,-43.6154642
23059,rio de janeiro,RJ,-22.91609269,-43.6116952
23081,rio de janeiro,RJ,-22.89414057,-43.56270256
23027,rio de janeiro,RJ,-22.99955722,-43.64109808
23026,rio de janeiro,RJ,-22.99650433,-43.62572524
23012,rio de janeiro,RJ,-22.88815387,-43.52880192
23093,rio de janeiro,RJ,-22.87987163,-43.53785563
23063,rio de janeiro,RJ,-22.89824639,-43.58672866
23042,rio de janeiro,RJ,-22.93903439,-43.56037004
23078,rio de janeiro,RJ,-22.86477887,-43.57159985
23068,rio de janeiro,RJ,-22.88629858,-43.59687972
23090,rio de janeiro,RJ,-22.88189343,-43.56352526
23057,rio de janeiro,RJ,-22.845438,-43.52194125
23088,rio de janeiro,RJ,-22.88527356,-43.55370888
23016,rio de janeiro,RJ,-22.90790027,-43.53538219
23082,rio de janeiro,RJ,-22.88989083,-43.5673737
23015,rio de janeiro,RJ,-22.91019944,-43.54481415
23056,rio de janeiro,AC,-22.91916431,-43.61109694
23073,campo grande,RJ,-22.88500788,-43.61612999
23570,rio de janeiro,RJ,-22.91164391,-43.67900649
23560,rio de janeiro,RJ,-22.89421245,-43.71546807
23550,rio de janeiro,RJ,-22.93387589,-43.68870134
23575,rio de janeiro,RJ,-22.88285996,-43.66376401
23585,rio de janeiro,RJ,-22.92801129,-43.64204907
23565,rio de janeiro,RJ,-22.9128795,-43.681671
23520,rio de janeiro,RJ,-22.93296479,-43.67367926
23540,rio de janeiro,RJ,-22.97376913,-43.7018529
23595,rio de janeiro,RJ,-22.93555084,-43.66020028
23525,rio de janeiro,RJ,-22.94343647,-43.68308761
23510,rio de janeiro,RJ,-22.91790709,-43.68079489
23535,rio de janeiro,RJ,-22.97816241,-43.69301196
23555,rio de janeiro,RJ,-22.91800239,-43.69865668
23580,rio de janeiro,RJ,-22.90823,-43.62599281
23545,rio de janeiro,RJ,-22.96537075,-43.69604096
23530,rio de janeiro,RJ,-22.96955757,-43.691022
23515,rio de janeiro,RJ,-22.92719438,-43.68254522
23587,rio de janeiro,RJ,-22.92470916,-43.62735148
23547,rio de janeiro,RJ,-22.93808023,-43.66123607
23590,rio de janeiro,RJ,-22.9343875,-43.66535464
23573,rio de janeiro,RJ,-22.91358668,-43.65451666
23591,rio de janeiro,RJ,-22.93115737,-43.66385933
23894,seropedica,RJ,-22.74630797,-43.69473581
23897,seropedica,RJ,-22.79848974,-43.65176992
23826,itaguai,RJ,-22.90448396,-43.87221942
23825,itaguai,RJ,-22.90074353,-43.86117233
23815,itaguai,RJ,-22.87431154,-43.78764358
23812,itaguai,RJ,-22.87219916,-43.77204292
23810,itaguai,RJ,-22.87358979,-43.77293189
23820,itaguai,RJ,-22.86956523,-43.79197011
23895,seropedica,RJ,-22.74278739,-43.70418775
23890,seropedica,RJ,-22.79789237,-43.63260981
23891,seropedica,RJ,-22.76461707,-43.67462426
23860,mangaratiba,RJ,-22.92983519,-43.9088791
23880,itacurussa,RJ,-22.92796699,-43.90724585
23870,vila muriqui,RJ,-22.92219384,-43.9434973
23823,itaguai,RJ,-22.87536556,-43.79362443
23898,seropedica,RJ,-22.81102627,-43.64845042
23832,itaguai,RJ,-22.87228732,-43.73590131
23811,itaguai,RJ,-22.86313229,-43.75545022
23821,itaguai,RJ,-22.87074867,-43.7929407
23885,conceicao de jacarei,RJ,-23.03107848,-44.16374214
23830,itaguai,RJ,-22.84527094,-43.76163329
23822,itaguai,RJ,-22.85938817,-43.78734182
23893,seropedica,RJ,-22.72750757,-43.64146201
23831,itaguai,RJ,-22.88012696,-43.81994367
23855,itaguai,RJ,-22.87053667,-43.77637902
23870,mangaratiba,RJ,-22.92390989,-43.93957139
23819,itaguai,RJ,-22.83925077,-43.79389241
23885,mangaratiba,RJ,-23.02652458,-44.16267243
23835,itaguai,RJ,-22.83658162,-43.76504165
23880,mangaratiba,RJ,-22.93024827,-43.9109882
23895,rio de janeiro,RJ,-22.75153831,-43.70807525
23970,parati,RJ,-23.22694251,-44.72617218
23970,paraty,RJ,-23.22239101,-44.71572883
23953,angra dos reis,RJ,-23.02065343,-44.53865724
23954,angra dos reis,RJ,-23.0120656,-44.53981554
23934,angra dos reis,RJ,-22.96950633,-44.30339693
23904,angra dos reis,RJ,-23.00139115,-44.31233159
23946,angra dos reis,RJ,-22.97451783,-44.44355451
23933,angra dos reis,RJ,-22.97389899,-44.29320714
23900,angra dos reis,RJ,-23.00930591,-44.32046114
23955,angra dos reis,RJ,-23.00531758,-44.5379507
23906,angra dos reis,RJ,-22.99806381,-44.30536607
23916,angra dos reis,RJ,-23.00989076,-44.22269761
23932,angra dos reis,RJ,-22.9863744,-44.29986729
23943,angra dos reis,RJ,-22.905485,-44.31928416
23909,angra dos reis,RJ,-23.01935769,-44.33287595
23968,ilha grande,RJ,-23.22622167,-44.71297703
23950,angra dos reis,RJ,-23.00255203,-44.47788007
23931,angra dos reis,RJ,-22.98571302,-44.30520465
23935,angra dos reis,RJ,-22.96017975,-44.28961167
23914,angra dos reis,RJ,-22.98902902,-44.23437112
23951,angra dos reis,RJ,-23.02362094,-44.51328859
23903,angra dos reis,RJ,-23.00380775,-44.31760415
23907,angra dos reis,RJ,-23.00752005,-44.29461576
23912,angra dos reis,RJ,-23.00104858,-44.2644614
23915,angra dos reis,RJ,-23.00629989,-44.23406575
23917,angra dos reis,RJ,-23.03488,-44.19721
23942,angra dos reis,RJ,-22.94918406,-44.3235508
23940,angra dos reis,RJ,-22.9238487,-44.36642122
23937,angra dos reis,RJ,-22.96531467,-44.30501749
23936,angra dos reis,RJ,-23.01496402,-44.53016913
23911,angra dos reis,RJ,-23.01222114,-44.27943008
